	CI_mean	Lac_mean	EF_mean	EC_mean	KP_mean	CI_rel_mean	Lac_rel_mean	EF_rel_mean	EC_rel_mean	KP_rel_mean	log_CI_rel_mean	log_Lac_rel_mean	log_EF_rel_mean	log_EC_rel_mean	log_KP_rel_mean	OD_600_mean	Dox_mean	Time_mean	CI_sd	Lac_sd	EF_sd	EC_sd	KP_sd	CI_rel_sd	Lac_rel_sd	EF_rel_sd	EC_rel_sd	KP_rel_sd	log_CI_rel_sd	log_Lac_rel_sd	log_EF_rel_sd	log_EC_rel_sd	log_KP_rel_sd	log_CI_rel_se	log_Lac_rel_se	log_EF_rel_se	log_EC_rel_se	log_KP_rel_se	OD_600_sd	Dox_sd	OD_600_se	Dox_se
C4-G3-T2-TP12	0.001097958	4.61e-05	0.592454013666667	0.406401904333333	0	0.417859549666667	0.0181571723333333	228.615215066667	161.615434866667	0	0.278928251333333	0.0179748803333333	5.42659431533333	5.026530294	0	390.666666666667	NA	60	0.001097958	1.81579183828984e-05	0.14451760238471	0.144427103456807	0	0.417859549666667	0.00776405654230122	39.6933064516673	69.3333364678625	0	0.278928251333333	0.00763627268376505	0.170885385452929	0.448757303947256	0	0.256739825676519	0.00440880408957714	0.0986607232918214	0.259090150234759	0	31.3900196453161	NA	18.1230362920909	NA
C4-G3-T2-TP24	0.018729704	0.000100905	0.522043970666667	0.459125419333333	0	6.883797607	0.0361222413333333	181.271489466667	165.475257333333	0	1.12844774133333	0.0354485666666667	5.17560990166667	5.03415957633333	0	353.666666666667	NA	72	0.018729704	2.38078329757246e-05	0.191148421608004	0.191467400936931	0	6.883797607	0.010831297463252	52.6933460118377	78.1063085520888	0	1.12844774133333	0.0104832011163729	0.304667399560937	0.503958801495935	0	0.965063040935296	0.00605247898650689	0.17589980514981	0.290960749704159	0	28.360771028541	NA	16.3740987877535	NA
C4-G3-T3-TP3	0.000176803	0.000176803	0.337367312	0.662279081	0	0.003005658	0.003005658	5.735244312	11.25874437	0	0.00300115	0.00300115	1.907354084	2.506239509	0	17	NA	51	0.000176803	NA	NA	NA	NA	0.003005658	NA	NA	NA	NA	0.00300115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4-G3-T3-TP6	5.28e-05	4.8e-05	0.782123718666667	0.217780207666667	0	0.017256282	0.013823452	215.448102066667	63.190917669	0	0.017107895	0.013716496	5.32103667233333	2.878965276	0	278.666666666667	NA	54	5.28e-05	1.0252804494381e-05	0.232712306552871	0.232722549559929	0	0.017256282	0.00614920343074817	92.0139111234528	81.4529652165609	0	0.017107895	0.0060730352936241	0.40296076982606	2.58571078456023	0	0.001541751	0.00350626856157197	0.232649508931934	1.49286081751237	0	84.9136816616341	NA	49.0249369652266	NA
C4-G3-T3-TP12	8.111e-05	8.154e-05	0.648982861666667	0.350854039333333	0	0.0320680515	0.0312165686666667	247.2956191	135.30861445	0	0.0314890345	0.0306881763333333	5.51348866966667	4.88996611333333	0	382.666666666667	NA	60	8.111e-05	3.19186904493276e-05	0.0748147292120631	0.0748016141051795	0	0.0320680515	0.0127732527167059	14.4937607225334	35.2059420663709	0	0.0314890345	0.012372219162015	0.0582021416164754	0.281221979044548	0	0.0122942135	0.00714310406366243	0.0336030221296848	0.162363585303409	0	21.3853532431273	NA	12.3468394516348	NA
C4-G3-T3-TP24	0.0001432	0.0001138	0.503565488	0.496206924666667	0	0.052026037	0.040676987	172.7496638	176.835648913333	0	0.050674854	0.039722962	5.11728239233333	5.08659231266667	0	349.666666666667	NA	72	0.0001432	5.49616571893534e-05	0.212241116151424	0.212131523242338	0	0.052026037	0.0219454223927844	61.5422234899155	85.3529559671702	0	0.050674854	0.0211152210871248	0.344346780479002	0.558755274516117	0	0.009274737	0.01219087857865	0.198808706404133	0.322597508153004	0	25.3245598842968	NA	14.6211414663075	NA
C4-G3-T4-TP3	0.000232775	0.000232775	0.183387973	0.816146477	0	0.002560521	0.002560521	2.017267708	8.977611249	0	0.002557249	0.002557249	1.104351689	2.300343708	0	11	NA	51	0.000232775	NA	NA	NA	NA	0.002560521	NA	NA	NA	NA	0.002557249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4-G3-T4-TP6	9.0849e-05	9.4747e-05	0.573356909	0.426453590666667	0	0.030984715	0.024382208	173.886103136667	79.3984657936667	0	0.0304053485	0.023975296	4.73156474266667	3.16702895233333	0	253.333333333333	NA	54	9.0849e-05	3.63809594843237e-05	0.378145077349248	0.378188651609598	0	0.030984715	0.0190404648718119	172.233030819539	79.730458519917	0	0.0304053485	0.0184961441805388	1.23295479369875	2.72621244515312	0	0.0147672145	0.0106787538216042	0.711846782040614	1.57397948907726	0	131.089028272138	NA	75.6842857607252	NA
C4-G3-T4-TP12	7.07e-05	7.55333333333333e-05	0.496601645666667	0.503247263	0	0.0300930105	0.0307395783333333	202.136395866667	206.802124966667	0	0.0296490245	0.0302761383333333	5.284243345	5.302272935	0	409	NA	60	7.07e-05	8.37396759805848e-06	0.14798235322139	0.147985168607965	0	0.0300930105	0.00118888412654318	59.7112786367368	69.159376164895	0	0.0296490245	0.00115322997233697	0.300311271716018	0.314300645901055	0	0.0003874585	0.000665817634966295	0.173384793565922	0.181461562517447	0	28.9309522829789	NA	16.7032930884901	NA
C4-G3-T4-TP24	0.000232595	9.71576666666667e-05	0.361051812	0.638665681	0	0.0927913835	0.0379865193333333	138.561979783333	250.993780833333	0	0.0878373455	0.0372659256666667	4.81024589033333	5.49141674866667	0	389.666666666667	NA	72	0.000232595	1.4720362642725e-05	0.195105726974409	0.195148948280317	0	0.0927913835	0.00739452215784991	72.1610325529483	88.5001736920193	0	0.0878373455	0.00710974818532741	0.673566016869987	0.330074909170233	0	0.0423851025	0.00410481502866923	0.388883521156871	0.190568837662175	0	22.1885856541902	NA	12.8105859003838	NA
C5-G1-NA-TP0	0.251283458666667	0.190555932666667	0.558160608666667	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.251283458666667	0.170253698210142	0.245271897570365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA
C5-G1-NA-TP3	0.408068725666667	0.0966150543333333	0.49531622	0	0	3.10957507133333	0.631389870666667	9.592368392	0	0	1.40346243166667	0.458623282666667	1.74298936433333	0	0	13.3333333333333	NA	3	0.408068725666667	0.131390828671735	0.374221862613249	0	0	3.10957507133333	0.464756168645233	12.8718849869977	0	0	1.40346243166667	0.313528716086016	1.42465988464156	0	0	0.0983710593898603	0.181015888630939	0.822527767901463	0	0	12.8582010146573	NA	7.4236858171067	NA
C5-G1-NA-TP6	0.293248221666667	0.0348590723333333	0.671892706	0	0	18.4585758866667	2.188664182	126.686093266667	0	0	2.96172489366667	0.992931605666667	4.10553386566667	0	0	147.333333333333	NA	6	0.293248221666667	0.0513735523239678	0.275630719782958	0	0	18.4585758866667	1.81648258143313	169.121546565644	0	0	2.96172489366667	0.779424190144181	1.54759672319748	0	0	0.0812038509589789	0.450000765992649	0.893505384735049	0	0	167.527112233612	NA	96.7218233446367	NA
C5-G1-NA-TP12	0.164812263333333	0.0158438346666667	0.819343898666667	0	0	74.23883779	7.21715349033333	313.210675366667	0	0	3.80241467333333	1.50873051333333	5.748883146	0	0	394.666666666667	NA	12	0.164812263333333	0.0186585980699336	0.189638479488135	0	0	74.23883779	9.34428749984761	18.6116280481461	0	0	3.80241467333333	1.46179642359526	0.0596511338973099	0	0	0.720009143810219	0.843968558663153	0.0344395982130783	0	0	80.8352233456018	NA	46.6702379585868	NA
C5-G1-NA-TP24	0.0871491513333333	0.0315269943333333	0.881323854333333	0	0	25.3054270946667	10.211213523	249.150026066667	0	0	2.98161814766667	1.59209812833333	5.51836538966667	0	0	284.666666666667	NA	24	0.0871491513333333	0.0476889208682825	0.0958646627624754	0	0	25.3054270946667	15.8265529128658	25.8633828465864	0	0	2.98161814766667	1.57449227504828	0.106234140325562	0	0	0.606381077783669	0.909033538836113	0.0613343095140919	0	0	40.698075302566	NA	23.4970447314361	NA
C5-G2-T1-TP0	0.083087102	0.034404158	0.88250874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1	0.083087102	0.0342230145539067	0.110509618655306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C5-G2-T1-TP3	0.0145394453333333	0.0105912666666667	0.974869283333333	0	0	0.011207117	0.00602848533333333	4.98276439933333	0	0	0.01108474	0.00597943066666667	1.36238664533333	0	0	5	0	27	0.0145394453333333	0.0146994852625368	0.0361244129278026	0	0	0.011207117	0.00971258994023851	5.55532618662366	0	0	0.01108474	0.00962801340101629	1.25890654887002	0	0	0.0077419807019099	0.00555873612883808	0.726830034874686	0	0	5.56776436283002	0	3.21455025366432	0
C5-G2-T1-TP6	0.001437085	0.003130393	0.995432507333333	0	0	0.111139540666667	0.190879367666667	99.6979810866667	0	0	0.105072480666667	0.166110094333333	4.520547006	0	0	100	0	30	0.001437085	0.00425879194666621	0.00524022655115687	0	0	0.111139540666667	0.190216760618234	46.0878842317463	0	0	0.105072480666667	0.160819889890549	0.55802236476397	0	0	0.0177581419070138	0.0928494067193547	0.32217436251031	0	0	45.9238500128201	0	26.5141471671257	0
C5-G2-T1-TP12	0.002874638	0.00138061866666667	0.995744729666667	0	0	0.896244357666667	0.432168353	313.0049206	0	0	0.541169271666667	0.281291191333333	5.74870916233333	0	0	314.333333333333	0	36	0.002874638	0.00232955479983737	0.0057380931627096	0	0	0.896244357666667	0.729120450725537	14.4509121330989	0	0	0.541169271666667	0.467901579087062	0.0457026594085591	0	0	0.306210530071376	0.270143102640166	0.0263864427122134	0	0	14.047538337137	0	8.11035004039763	0
C5-G2-T1-TP24	0.032538994	0.0217917096666667	0.94566932	0	0	12.899899484	8.62274088766667	288.1440263	0	0	1.376686784	1.21802266133333	5.65248113133333	0	0	309.666666666667	0	48	0.032538994	0.0360250151852759	0.0901863712984107	0	0	12.899899484	14.5428505980085	58.1651156584554	0	0	1.376686784	1.78871108427042	0.211642249404856	0	0	1.15160053721487	1.03271282600599	0.122191709665791	0	0	88.1891905696686	0	50.9160529150134	0
C5-G2-T2-TP0	0.0613093186666667	0.0146670916666667	0.924023589333333	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24	24.1	0.0613093186666667	0.0123935655722955	0.0613309271151863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74725498997714	0	1.00877813880622
C5-G2-T2-TP3	0.01450624	0.00500940166666667	0.980484358333333	0	0	0.0194944036666667	0.000525055	3.97998054133333	0	0	0.019057532	0.000524825	1.16307886833333	0	0	4	9.39333333333333	27	0.01450624	0.00835898393060869	0.0260453716787615	0	0	0.0194944036666667	0.000525597336826396	5.26305503747343	0	0	0.019057532	0.000525321201057981	1.19795233224872	0	0	0.0157510225266372	0.000303294336841843	0.691638101500137	0	0	5.29150262212918	1.92474240700758	3.05505046330389	1.11125054680652
C5-G2-T2-TP6	0.00109078666666667	9.2824e-05	0.998816361666667	0	0	0.061385468	0.00551835566666667	75.59976286	0	0	0.0592441426666667	0.00550218133333333	4.272798251	0	0	75.6666666666667	11.8566666666667	30	0.00109078666666667	7.52471908312862e-05	0.00109290702097956	0	0	0.061385468	0.00174585299951409	31.3765031205616	0	0	0.0592441426666667	0.00173540558216151	0.462014695250539	0	0	0.0182046500207967	0.00100193688001413	0.266744308672461	0	0	31.3421973277773	1.75078077820535	18.0954260641866	1.01081375358888
C5-G2-T2-TP12	0.00153540333333333	3.83e-05	0.998426292333333	0	0	0.440054379333333	0.0109367666666667	283.8823422	0	0	0.350497259666667	0.0108713726666667	5.65198090433333	0	0	284.333333333333	7.08333333333333	36	0.00153540333333333	1.43279447235115e-05	0.0010346583103442	0	0	0.440054379333333	0.00429953470005236	4.828067856141	0	0	0.350497259666667	0.00424790403921091	0.0168965428589739	0	0	0.118492757794386	0.00245252854053012	0.00975522356800264	0	0	5.13160143944688	1.92474240700758	2.96273147243853	1.11125054680651
C5-G2-T2-TP24	0.000474400666666667	0.003339639	0.996185945	0	0	0.101019504333333	0.727868856666667	232.504444966667	0	0	0.093795376	0.395217746666667	5.41863751966667	0	0	233.333333333333	5.23666666666667	48	0.000474400666666667	0.00565745722997099	0.00608784432238182	0	0	0.101019504333333	1.22498734263973	76.083754660392	0	0	0.093795376	0.649446233078847	0.319923627757833	0	0	0.0490491490707247	0.374957957492261	0.184707992606107	0	0	75.8309523435736	1.1629416723694	43.7810207484679	0.671424687594306
C5-G2-T3-TP0	0.0479081776666667	0.001316241	0.950775581666667	0	0	0	0	0	0	0	0	0	0	0	0	0	105.93	24.1	0.0479081776666667	0.000578422088719821	0.0548462269959419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14241945004164	0	1.81427671538826
C5-G2-T3-TP3	0.0341438265	0.0174211055	0.948435068	0	0	0.0101918465	0.010791367	0.4790167865	0	0	0.010089363	0.010676562	0.3359703455	0	0	0.5	105.55	27	0.0341438265	0.0058854314662584	0.013574335949506	0	0	0.0101918465	0.0152612975679455	0.677432036072677	0	0	0.010089363	0.0150989387799172	0.475133819161275	0	0	0.010089363	0.010676562	0.3359703455	0	0	0.707106781186548	7.50947401620114	0.5	5.31
C5-G2-T3-TP6	0.019099183	0.0185715853333333	0.962329234666667	0	0	0.364565006333333	0.352992267	19.9491093933333	0	0	0.252701364666667	0.241321492333333	3.03629906633333	0	0	20.6666666666667	108.243333333333	30	0.019099183	0.0320290581607491	0.0636048961271459	0	0	0.364565006333333	0.608437656123391	2.6942041113517	0	0	0.252701364666667	0.415020732110682	0.133493270859727	0	0	0.234080824277279	0.239612331403378	0.0770723758658668	0	0	1.52752523165195	3.93224278667192	0.881917103688197	2.270281431404
C5-G2-T3-TP12	0.000195539666666667	5.03333333333333e-05	0.999754078333333	0	0	0.047457203	0.0105760853333333	224.275300033333	0	0	0.0452815746666667	0.0105164873333333	5.399952216	0	0	224.333333333333	102.546666666667	36	0.000195539666666667	2.49528221516792e-05	0.000210203600964253	0	0	0.047457203	0.00352542791204704	48.7793972452803	0	0	0.0452815746666667	0.0034920520851789	0.234073275681365	0	0	0.0327494947469241	0.00201613721140223	0.135142268724734	0	0	48.8091521472493	2.57195126962649	28.1799771311318	1.48491675786146
C5-G2-T3-TP24	8.162e-05	8.162e-05	0.999836754	0	0	0.00939852133333333	0.00939852133333333	116.981202943333	0	0	0.00934815933333333	0.00934815933333333	4.69480934933333	0	0	117	72.2133333333333	48	8.162e-05	2.86717142842907e-05	5.73281857117405e-05	0	0	0.00939852133333333	0.00444414202302045	57.655681694451	0	0	0.00934815933333333	0.00440751207138566	0.469286243942673	0	0	0.00254467828087104	0.00254467828087104	0.270942539267291	0	0	57.662812973354	27.889737061029	33.291640592397	16.102147199813
C5-G2-T4-TP0	0.0462500566666667	0.0176729156666667	0.936077027666667	0	0	0	0	0	0	0	0	0	0	0	0	0	246.97	24.1	0.0462500566666667	0.0202047778402407	0.0773567406693471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93551177237482	0	3.4268693195588
C5-G2-T4-TP3	0.0518085675	0.033867989	0.9143234435	0	0	0	0	0	0	0	0	0	0	0	0	0	239.505	27	0.0518085675	0.0449085157219309	0.115188840875381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9675833099502	0	12.705
C5-G2-T4-TP6	0.0667935753333333	0.0180409276666667	0.915165497	0	0	0.216932083666667	0.0673522006666667	1.38238238233333	0	0	0.167873994333333	0.061566428	0.704312411333333	0	0	1.66666666666667	237.426666666667	30	0.0667935753333333	0.0273027936491512	0.109629919930966	0	0	0.216932083666667	0.113176372823416	1.61480227618216	0	0	0.167873994333333	0.103163840803376	0.712565291576821	0	0	0.164862064890795	0.0595616712584647	0.411399762907062	0	0	2.08166599946613	23.7919762384997	1.20185042515466	13.736303885851
C5-G2-T4-TP12	0.0432478565	0.0114434635	0.945308687	0	0	0.413333293	0.1143271935	7.4723395135	0	0	0.3131958975	0.1029897175	2.120226773	0	0	8	236.5	36	0.0432478565	0.0161075580139221	0.0637315214604215	0	0	0.413333293	0.161227531022536	2.1638845563501	0	0	0.3131958975	0.145193992239362	0.258238205117462	0	0	0.2573489605	0.1026676565	0.182601986	0	0	2.82842712474619	9.80049998724556	2	6.93000000000001
C5-G2-T4-TP24	0.003786276	7.38e-05	0.996139883666667	0	0	0.144535181333333	0.008999865	140.84646497	0	0	0.130401800333333	0.00893677	4.425953079	0	0	141	234.806666666667	48	0.003786276	3.26018404388464e-05	0.00540016484551079	0	0	0.144535181333333	0.00835566696129393	111.962102573619	0	0	0.130401800333333	0.00827533676481223	1.55754284547064	0	0	0.0676953194174238	0.00477776790879915	0.899247781106851	0	0	112	16.5018433313777	64.6632301492381	9.52734368949593
C5-G3-T1-TP3	0.053943469	0.000247709	0.945808822	0	0	0.593378159	0.002724796	10.40389705	0	0	0.46585639	0.00272109	2.433955143	0	0	11	NA	51	0.053943469	NA	NA	NA	NA	0.593378159	NA	NA	NA	NA	0.46585639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5-G3-T1-TP6	0.0067677945	0.001190391	0.994232672	0	0	1.580767699	0.270047775333333	166.000784966667	0	0	0.715925171	0.202674019333333	5.08423732133333	0	0	167.333333333333	NA	54	0.0067677945	0.00184334416157456	0.0095508125542517	0	0	1.580767699	0.43850333404895	55.4949770444358	0	0	0.715925171	0.322151880890944	0.310547639464972	0	0	0.708059602	0.185994475152331	0.179294763241305	0	0	57.7436865235788	NA	33.3383329583896	NA
C5-G3-T1-TP12	0.036982236	0.000990172	0.974293108	0	0	19.669435461	0.510546382333333	377.023041966667	0	0	1.855834049	0.324016036	5.91370003833333	0	0	390.666666666667	NA	60	0.036982236	0.00151497298413932	0.0441226187103336	0	0	19.669435461	0.81948942187013	99.0210688906462	0	0	1.855834049	0.498188025178301	0.247493913754387	0	0	1.841113813	0.28762899044374	0.142890677728889	0	0	122.500340135582	NA	70.7256043530991	NA
C5-G3-T1-TP24	0.015125959	0.0191542136666667	0.970743917	0	0	7.219515309	9.18569875033333	314.3299893	0	0	1.4069453185	1.126143392	5.71810865166667	0	0	328.333333333333	NA	72	0.015125959	0.0330810682828904	0.050228672523679	0	0	7.219515309	15.8861214662275	107.402317678886	0	0	1.4069453185	1.92672652537392	0.318581795666826	0	0	1.3243617445	1.11239607807942	0.183933285487156	0	0	131.507921180944	NA	75.926133694386	NA
C5-G3-T2-TP3	0.024839744	0.007211538	0.967948718	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	51	0.024839744	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5-G3-T2-TP6	0.000467873	0.000251576666666667	0.999548810666667	0	0	0.018247037	0.013093787	89.3091731933333	0	0	0.018082557	0.0129779843333333	4.39520910433333	0	0	89.3333333333333	NA	54	0.000467873	0.000322478853001764	0.000554929240444545	0	0	0.018247037	0.00975895851403986	43.6775856827743	0	0	0.018082557	0.00960704443085226	0.613004653008651	0	0	NA	0.00554662968826924	0.353918401429038	0	0	43.66157731156	NA	25.2080234140728	NA
C5-G3-T2-TP12	0.001651917	4.27333333333333e-05	0.999377004	0	0	0.56	0.0141162853333333	330.4562119	0	0	0.444685821	0.014017427	5.803332851	0	0	330.666666666667	NA	60	0.001651917	2.97377425729213e-06	0.000925134243779232	0	0	0.56	0.000684149422794709	7.34133511851413	0	0	0.444685821	0.000674747115592205	0.0220812694393611	0	0	NA	0.000389565428822083	0.0127486268548638	0	0	7.63762615825973	NA	4.40958551844098	NA
C5-G3-T2-TP24	0.004203039	0.001768857	0.996785608666667	0	0	1.227287423	0.514820703666667	264.731431966667	0	0	0.800784443	0.318048377	5.57960392633333	0	0	265.666666666667	NA	72	0.004203039	0.00294806293924451	0.00533614865957323	0	0	1.227287423	0.862295744526026	24.6457658957683	0	0	0.800784443	0.521734336415481	0.0931078162589074	0	0	NA	0.301223459574949	0.0537558227807384	0	0	26.006409466386	NA	15.0148075060736	NA
C5-G3-T3-TP0	0.002932139	0.018127561	0.9789403	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	48.1	0.002932139	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5-G3-T3-TP3	0.002679369	0.001488538	0.995832093	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	51	0.002679369	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5-G3-T3-TP6	6.575e-05	6.79666666666667e-05	0.999864126666667	0	0	0.003291866	0.00311138866666667	47.3271105533333	0	0	0.0032864185	0.00310649866666667	3.86023310733333	0	0	47.3333333333333	NA	54	6.575e-05	1.61140725247634e-05	3.22614093513039e-05	0	0	0.003291866	0.000425626639568452	11.3724434893283	0	0	0.0032864185	0.000424274409339443	0.228466077048054	0	0	0.0002879155	0.000244954944442397	0.131904951084392	0	0	11.3724814061547	NA	6.5659052011974	NA
C5-G3-T3-TP12	6.635e-05	5.51666666666667e-05	0.99988972	0	0	0.0220184575	0.0186123663333333	341.2961086	0	0	0.021742075	0.0184050846666667	5.83494435133333	0	0	341.333333333333	NA	60	6.635e-05	3.29457635111608e-05	6.58874794554947e-05	0	0	0.0220184575	0.0106344771059133	16.1776162346455	0	0	0.021742075	0.0104096615389705	0.0466512856235346	0	0	0.008657629	0.0060100208916975	0.0269341323127898	0	0	16.1658075373095	NA	9.33333333333333	NA
C5-G3-T3-TP24	9.215e-05	7.98e-05	0.999840443666667	0	0	0.0243470995	0.0213158343333333	268.624035	0	0	0.0240552785	0.0210828996666667	5.59664821433333	0	0	268.666666666667	NA	72	9.215e-05	2.17708520733572e-05	4.35718279893462e-05	0	0	0.0243470995	0.00528127697076629	9.08281742821128	0	0	0.0240552785	0.00517841356028083	0.0338230251594717	0	0	0.0005575475	0.00298975846300334	0.0195277326806285	0	0	9.07377172587747	NA	5.23874454850057	NA
C5-G3-T4-TP0	0.013358705	0.0014125725	0.9918237865	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	48.1	0.013358705	0.0017592753076311	0.0110861042611497	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	NA
C5-G3-T4-TP3	0.00126558	0.000192049	0.998542371	0	0	0.00126558	0.000192049	0.998542371	0	0	0.00126478	0.000192031	0.6924181	0	0	1	NA	51	0.00126558	NA	NA	NA	NA	0.00126558	NA	NA	NA	NA	0.00126478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5-G3-T4-TP6	4.75e-05	0.000108082666666667	0.999783832	0	0	0.002896761	0.00681530266666667	121.986369397333	0	0	0.002892574	0.006766836	3.742208436	0	0	122	NA	54	4.75e-05	9.77479171201787e-05	0.000195494732082489	0	0	0.002896761	0.00879325020705782	158.541578847559	0	0	0.002892574	0.00871352027539083	2.18934433957992	0	0	NA	0.00503075327658616	1.26401854380525	0	0	158.559137232769	NA	91.5441605638139	NA
C5-G3-T4-TP12	5.14e-05	5.71e-05	0.999885828666667	0	0	0.016707794	0.0182295263333333	319.296874266667	0	0	0.016569754	0.0180631953333333	5.76543879533333	0	0	319.333333333333	NA	60	5.14e-05	4.99299509312797e-06	9.93969397582732e-06	0	0	0.016707794	0.00259647182142544	33.853499843685	0	0	0.016569754	0.00254811587640954	0.107507328826028	0	0	NA	0.0014711553871714	0.0620693852375649	0	0	33.8575447032612	NA	19.5476625485277	NA
C5-G3-T4-TP24	8.16e-05	0.000136609333333333	0.999726776333333	0	0	0.019259017	0.0357171746666667	260.261899	0	0	0.01907591	0.0349271756666667	5.56279057766667	0	0	260.333333333333	NA	72	8.16e-05	8.78523002620497e-05	0.000175700052943447	0	0	0.019259017	0.0232675388250014	23.5352176637742	0	0	0.01907591	0.0223351663275649	0.0907753500348418	0	0	NA	0.0128952142916147	0.0524091727783984	0	0	23.5442845152137	NA	13.5932990027358	NA
